"snag_spcd_group","snag_slope","snag_dbh","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen"
"Douglas-fir (east OR)","Other","Large","A0A0614","AA","Ashland","MPM15530",1553,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",90,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,35.4330708661417,7.56927124574428,6.84770393252937,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7247593,42.14259081,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1958,1933,1958,1933
"Douglas-fir (east OR)","Other","Large","B050029","B05","Big Butte","BB05_024_01",24,1,0,NA,"Conifer","B","density","0.1",NA,"NO","PSME",93.3,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1165521.625,"Mid Slope",NA,2012,4,568,781,213,708,36.7322834645669,8.01819628228699,7.35907524509081,113,213,159,"Douglas-fir - Dry,Warm,Mid Slope",-122.68537821,42.55746269,0.031562153163152,0.0202222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Other","Large","B0A0444","BA","Big Butte","MBB2481",248,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",85,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,33.4645669291339,6.90774559451811,6.10798282870675,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6837912,42.55872756,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","C0A0460","CA","Trail Creek","MTL4891",489,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",125.5,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,49.4094488188976,12.8853439203336,13.3151912176939,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.8511713,42.70231049,0.031562153163152,0.0202222222222222,-62.1347745783129,-31.0673872891564,-12.8941307296188,-86.7663891415017,-43.3831945707508,-18.0056525853719,1981,1969,1981,1969
"Douglas-fir (east OR)","Other","Large","C0A0446","CA","Trail Creek","MTL4751",475,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",90,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,35.4330708661417,7.56927124574428,6.84770393252937,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.8510257,42.70221131,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","A360043","A36","Ashland","AW33_043_01",43,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",85,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1127983.375,"Mid Slope",NA,2011,4,569,756,187,1355,33.4645669291339,6.90774559451811,6.10798282870675,77,252,194,"White fir - Intermediate,Warm,Mid Slope",-122.74685615,42.12730205,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1935,1898,1935,1898
"Douglas-fir (east OR)","Other","Large","M0A0739","MA","Emigrant Creek","MEM7181",718,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",90,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,35.4330708661417,7.56927124574428,6.84770393252937,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5464944,42.09046542,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","M0A0403","MA","Emigrant Creek","MEM4001",400,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",82.1,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,32.3228346456693,6.53454126444752,5.69831260047658,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5460832,42.0895556,0.031562153163152,0.0202222222222222,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003
"Douglas-fir (east OR)","Other","Large","A0A0329","AA","Ashland","MPM12950",1295,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",78.8,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,31.0236220472441,6.11938815310126,5.24943292676607,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7242188,42.14326021,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1958,1933,1958,1933
"Douglas-fir (east OR)","Other","Large","T040074","T04","Taylor Ridge","TY04_039_01",39,1,0,NA,"Conifer","T","density","0.1",NA,"NO","PSME",83.068913,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,4,487,658,172,324,32.7042964566929,6.65836651349995,5.83360489101908,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1938,1901,1938,1901
"Douglas-fir (east OR)","Other","Large","C0A0405","CA","Trail Creek","MTL4361",436,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",85,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,33.4645669291339,6.90774559451811,6.10798282870675,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.8512809,42.70215513,0.031562153163152,0.0202222222222222,-62.1347745783129,-31.0673872891564,-12.8941307296188,-86.7663891415017,-43.3831945707508,-18.0056525853719,1981,1969,1981,1969
"Douglas-fir (east OR)","Other","Large","A0A1302","AA","Ashland","MPM430",43,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",80,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,31.496062992126,6.2691697965796,5.41053150224543,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249991,42.14295959,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1935,1898,1935,1898
"Douglas-fir (east OR)","Other","Large","A0A0505","AA","Ashland","MPM14540",1454,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",94.5,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,37.2047244094488,8.18383655169265,7.54959358561363,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7242519,42.14259295,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1958,1933,1958,1933
"Douglas-fir (east OR)","Other","Large","C0A0333","CA","Trail Creek","MTL3551",355,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",120,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,47.244094488189,11.9937791357112,12.1736958800522,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.851922,42.70148975,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","E090030","E09","Elder Creek","ED09_018_01",18,1,0,NA,"Conifer","E","density","0.1",NA,"NO","PSME",100,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1203614.5,"Mid Slope",NA,2011,4,626,850,224,967,39.3700787401575,8.95913443551893,8.45395547225848,186,416,344,"Jeffrey pine,Warm,Mid Slope",-123.56644912,42.05668648,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1935,1898,1935,1898
"Douglas-fir (east OR)","Other","Large","B0A0986","BA","Big Butte","MBB8041",804,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",80,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,31.496062992126,6.2691697965796,5.41053150224543,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826168,42.55872267,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","A0A0219","AA","Ashland","MPM11950",1195,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",80,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,31.496062992126,6.2691697965796,5.41053150224543,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7241952,42.14367348,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1958,1933,1958,1933
"Douglas-fir (east OR)","Other","Large","C0A0718","CA","Trail Creek","MTL791",79,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",85,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,33.4645669291339,6.90774559451811,6.10798282870675,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.8499046,42.70216681,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1959,1934,1959,1934
"Douglas-fir (east OR)","Other","Large","B0A0461","BA","Big Butte","MBB2641",264,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",90,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,35.4330708661417,7.56927124574428,6.84770393252937,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6840522,42.55901436,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","C0A0146","CA","Trail Creek","MTL1681",168,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",76,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,29.9212598425197,5.77521026933192,4.8830046807765,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.8498791,42.70147652,0.031562153163152,0.0202222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Other","Large","C0A0619","CA","Trail Creek","MTL6501",650,1,0,NA,"Conifer","C","stem","3",NA,"NO","PSME",125,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1185811.25,"Mid Slope",NA,2012,4,551,744,192,668,49.2125984251969,12.803304494559,13.2093054254039,78,298,246,"Douglas-fir - Dry,Warm,Mid Slope",-122.851574,42.70278544,0.031562153163152,0.0202222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Other","Large","M0A0867","MA","Emigrant Creek","MEM8401",840,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",102,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,40.1574803149606,9.24754233599506,8.79549527333772,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5462319,42.09072981,0.031562153163152,0.0202222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Other","Large","M0A0880","MA","Emigrant Creek","MEM8521",852,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",79.3,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,31.2204724409449,6.18163208103481,5.31626144477427,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5461099,42.09080236,0.031562153163152,0.0202222222222222,-62.1347745783129,-31.0673872891564,-12.8941307296188,-86.7663891415017,-43.3831945707508,-18.0056525853719,1981,1969,1981,1969
"Douglas-fir (east OR)","Other","Large","G020050","G02","Grayback Creek","GB02_033_01",33,1,0,NA,"Conifer","G","density","0.1",NA,"NO","PSME",96.2,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365469.25,"Mid Slope",NA,2014,4,568,783,215,738,37.8740157480315,8.42066070611502,7.82366236806878,57,317,297,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45257044,42.14538389,0.031562153163152,0.0202222222222222,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Douglas-fir (east OR)","Other","Large","M0A0736","MA","Emigrant Creek","MEM7151",715,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",90,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,35.4330708661417,7.56927124574428,6.84770393252937,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5464858,42.09040752,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","S060097","S06","Star Gulch","ST06_079_01",79,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",79.442593,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1950,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1209539,"Mid Slope",NA,2014,4,557,798,242,1105,31.2766114173228,6.19942643858817,5.33539746548244,247,266,157,"Douglas-fir - Dry,Warm,Mid Slope",-123.11453483,42.14765769,0.031562153163152,0.0202222222222222,NA,NA,NA,NA,NA,NA,NA,NA,1950,1950
"Douglas-fir (east OR)","Other","Large","M0A0698","MA","Emigrant Creek","MEM6811",681,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",80,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,31.496062992126,6.2691697965796,5.41053150224543,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5468622,42.09039334,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1959,1934,1959,1934
"Douglas-fir (east OR)","Other","Large","V050021","V05","Evans Creek","EV05_014_01",14,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PSME",110,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",NA,2012,4,506,643,137,805,43.3070866141732,10.4350455624349,10.2292861214328,263,381,290,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1936,1899,1936,1899
"Douglas-fir (east OR)","Other","Large","B0A0768","BA","Big Butte","MBB5621",562,1,0,NA,"Conifer","B","stem","3",NA,"NO","PSME",90,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",NA,2012,4,566,783,217,708,35.4330708661417,7.56927124574428,6.84770393252937,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6838542,42.55828506,0.031562153163152,0.0202222222222222,-62.1347745783129,-31.0673872891564,-12.8941307296188,-86.7663891415017,-43.3831945707508,-18.0056525853719,1981,1969,1981,1969
"Douglas-fir (east OR)","Other","Large","A0A0807","AA","Ashland","MPM17270",1727,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",115,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,45.2755905511811,11.204245029052,11.1803561120618,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7252597,42.14258973,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1935,1898,1935,1898
"Douglas-fir (east OR)","Other","Large","S010219","S01","Star Gulch","ST01_057_01",57,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",79.4,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1401615.875,"Mid Slope",NA,2014,4,530,723,193,974,31.259842519685,6.19410919631867,5.32967787210875,109,117,72,"Douglas-fir - Dry,Warm,Mid Slope",-123.10878881,42.14265002,0.031562153163152,0.0202222222222222,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005
"Douglas-fir (east OR)","Other","Large","M0A0990","MA","Emigrant Creek","MEM9541",954,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",122.8,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,48.3464566929134,12.4446715917613,12.7484295888782,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5452807,42.09025086,0.031562153163152,0.0202222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Other","Large","M0A0255","MA","Emigrant Creek","MEM2531",253,1,0,NA,"Conifer","M","stem","3",NA,"NO","PSME",129.6,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1111147.75,"Mid Slope",NA,2012,4,529,736,207,1108,51.0236220472441,13.5654453424484,14.1993988744929,99,316,246,"Douglas-fir - Dry,Cool,Mid Slope",-122.5454976,42.08959925,0.031562153163152,0.0202222222222222,-106.747012213497,-53.3735061067486,-22.152006502289,-156.010241339875,-78.0051206699374,-32.3750502137953,1959,1934,1959,1934
"Douglas-fir (east OR)","Other","Large","A550073","A55","Ashland","AW50_073_01",73,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",90,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",841350.25,"Bottom Slope",NA,2011,4,576,745,169,1395,35.4330708661417,7.56927124574428,6.84770393252937,198,170,101,"White fir - Intermediate,Cool,Bottom Slope",-122.74221813,42.11174663,0.031562153163152,0.0202222222222222,-151.359249848681,-75.6796249243407,-31.4098822749592,-225.254093538248,-112.627046769124,-46.7444478422186,1935,1898,1935,1898
