"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"A090001","A09","Ashland","AW21_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A0901","YES","PSME",45.2,2,"LIVE",1,1923,2004,1918,1.5,92,NA,"ABCO-PSME/ROGY","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1007686.938,"Bottom Slope",93,2011,4,571,821,250,946,17.7952755905512,2.5147079171918,1.7271769188043,101,216,152,"White fir - Intermediate,Cool,Bottom Slope",-122.71158292,42.16080867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A100004","A10","Ashland","AW39_016_01",16,1,0,NA,"Conifer","A","density",0.1,"A1004","YES","PSME",24.2,4,"LIVE",1,1913,2011,1897,3.2,97,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1061311.125,"Mid Slope",114,2011,4,551,773,222,1033,9.52755905511811,0.92548767389328,0.495097448277345,178,354,238,"Douglas-fir - Dry,Cool,Mid Slope",-122.69960231,42.16049578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A100005","A10","Ashland","AW39_059_01",59,1,0,NA,"Conifer","A","density",0.1,"A1005","YES","PIPO",81.7,2,"LIVE",1,1888,2011,1886,0.3,124,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1061311.125,"Mid Slope",125,2011,1,551,773,222,1033,32.1653543307087,6.48367659050898,5.64292228422234,178,354,238,"Douglas-fir - Dry,Cool,Mid Slope",-122.69960231,42.16049578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A100001","A10","Ashland","AW39_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A1001","YES","PSME",32.6,3,"LIVE",1,1902,2002,1898,1.2,103,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1061311.125,"Mid Slope",113,2011,4,551,773,222,1033,12.8346456692913,1.49078225113894,0.898452571769742,178,354,238,"Douglas-fir - Dry,Cool,Mid Slope",-122.69960231,42.16049578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A100003","A10","Ashland","AW39_003_01",3,1,0,NA,"Conifer","A","density",0.1,"A1003","YES","PSME",65.2,1,"LIVE",1,1913,2011,NA,NA,113,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1061311.125,"Mid Slope",NA,2011,4,551,773,222,1033,25.6692913385827,4.51920671022192,3.59381028707897,178,354,238,"Douglas-fir - Dry,Cool,Mid Slope",-122.69960231,42.16049578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A100002","A10","Ashland","AW39_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A1002","YES","PSME",53.7,2,"LIVE",1,1905,1987,1900,1.5,110,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1061311.125,"Mid Slope",111,2011,4,551,773,222,1033,21.1417322834646,3.31302650631503,2.4378586855797,178,354,238,"Douglas-fir - Dry,Cool,Mid Slope",-122.69960231,42.16049578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A110002","A11","Ashland","AW72_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A1102","YES","PSME",34.4,3,"LIVE",1,1972,2012,NA,NA,44,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",NA,2012,4,564,809,245,1167,13.5433070866142,1.62464905217956,1.00040727476518,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A110003","A11","Ashland","AW72_003_01",3,1,0,NA,"Conifer","A","density",0.1,"A1103","YES","PSME",65.1,2,"LIVE",1,1914,2012,1911,0.9,102,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",101,2012,4,564,809,245,1167,25.6299212598425,4.50812173624605,3.58279478309862,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A110004","A11","Ashland","AW72_014_01",14,1,0,NA,"Conifer","A","density",0.1,"A1104","YES","PIPO",45.8,2,"LIVE",1,1914,2012,1909,1.75,100,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",103,2012,1,564,809,245,1167,18.0314960629921,2.56832996175357,1.77333551568283,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A110005","A11","Ashland","AW72_025_01",25,1,0,NA,"Conifer","A","density",0.1,"A1105","YES","PSME",15.5,1,"LIVE",1,1993,2012,1992,0.3,20,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",20,2012,4,564,809,245,1167,6.10236220472441,0.45372924288435,0.20310628022101,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A110001","A11","Ashland","AW72_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A1101","YES","PIPO",27.3,3,"LIVE",1,1958,2012,1958,0,57,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",54,2012,1,564,809,245,1167,10.748031496063,1.12234477395871,0.630064847391952,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120007","A12","Ashland","AW73_021_01",21,1,0,NA,"Conifer","A","density",0.1,"A1207","YES","PSME",53.5,2,"LIVE",1,1934,2012,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",NA,2012,4,540,725,185,1032,21.0629921259843,3.29330614603135,2.41973340504718,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120006","A12","Ashland","AW73_014_01",14,1,0,NA,"Conifer","A","density",0.1,"A1206","YES","PSME",36.4,3,"LIVE",1,1932,2012,1932,0,77,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",80,2012,4,540,725,185,1032,14.3307086614173,1.77839515799475,1.12011528425236,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120004","A12","Ashland","AW73_009_01",9,1,0,NA,"Conifer","A","density",0.1,"A1204","YES","PIPO",50,2,"LIVE",1,1938,2012,1930,1.6,77,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",82,2012,1,540,725,185,1032,19.6850393700787,2.95541219033627,2.11348886806462,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120005","A12","Ashland","AW73_008_01",8,1,0,NA,"Conifer","A","density",0.1,"A1205","YES","PSME",13.8,4,"LIVE",1,1964,2012,1964,0,48,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",48,2012,4,540,725,185,1032,5.43307086614173,0.376766769703107,0.16099712801369,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120003","A12","Ashland","AW73_006_01",6,1,0,NA,"Conifer","A","density",0.1,"A1203","YES","PSME",84.3,1,"LIVE",1,1909,2012,NA,NA,135,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",NA,2012,4,540,725,185,1032,33.1889763779528,6.81695100771043,6.00779500240502,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A120008","A12","Ashland","AW73_051_01",51,1,0,NA,"Conifer","A","density",0.1,"A1208","YES","PIPO",23.7,3,"LIVE",1,1906,2012,1905,0.7,110,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1284636.75,"Mid Slope",107,2012,1,540,725,185,1032,9.33070866141732,0.89508320243514,0.474850224921286,231,325,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.70004468,42.15691476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A130005","A13","Ashland","AW05_023_01",23,1,0,NA,"Conifer","A","density",0.1,"A1305","YES","PSME",32,2,"LIVE",1,1920,2010,1917,0.9,89,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1110672.25,"Bottom Slope",94,2011,4,560,776,216,990,12.5984251968504,1.44712490810268,0.865685040359268,299,445,305,"Douglas-fir - Dry,Cool,Bottom Slope",-122.69746645,42.15552745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A130001","A13","Ashland","AW05_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A1301","YES","PIPO",72.1,1,"LIVE",1,1794,2010,1793,0.5,217,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1110672.25,"Bottom Slope",218,2011,1,560,776,216,990,28.3858267716535,5.30838577799426,4.39471266665432,299,445,305,"Douglas-fir - Dry,Cool,Bottom Slope",-122.69746645,42.15552745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A130007","A13","Ashland","AW05_072_01",72,1,0,NA,"Conifer","A","density",0.1,"A1307","YES","ABCO",70.5,1,"LIVE",1,1940,2011,1939,0.2,72,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1110672.25,"Bottom Slope",72,2011,5,560,776,216,990,27.755905511811,5.121163489457,4.20182721859927,299,445,305,"Douglas-fir - Dry,Cool,Bottom Slope",-122.69746645,42.15552745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A130003","A13","Ashland","AW05_004_01",4,1,0,NA,"Conifer","A","density",0.1,"A1303","YES","PSME",21.5,3,"LIVE",1,1926,2009,1924,0.4,83,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1110672.25,"Bottom Slope",87,2011,4,560,776,216,990,8.46456692913386,0.765892098894723,0.390784091705148,299,445,305,"Douglas-fir - Dry,Cool,Bottom Slope",-122.69746645,42.15552745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A130002","A13","Ashland","AW05_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A1302","YES","PSME",13.5,4,"LIVE",1,1918,1986,1918,0,89,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1110672.25,"Bottom Slope",93,2011,4,560,776,216,990,5.31496062992126,0.363747555160172,0.154073338481911,299,445,305,"Douglas-fir - Dry,Cool,Bottom Slope",-122.69746645,42.15552745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A140007","A14","Ashland","AW32_016_01",16,1,0,NA,"Conifer","A","density",0.1,"A1407","YES","PSME",100.7,2,"LIVE",1,1903,2010,NA,NA,127,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",NA,2011,4,532,677,145,981,39.6456692913386,9.05968726384798,8.57272509268824,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A140005","A14","Ashland","AW32_008_01",8,1,0,NA,"Conifer","A","density",0.1,"A1405","YES","PSME",35.9,3,"LIVE",1,1947,2011,NA,NA,60,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",NA,2011,4,532,677,145,981,14.1338582677165,1.73947091361442,1.08955423522014,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A140004","A14","Ashland","AW32_005_01",5,1,0,NA,"Conifer","A","density",0.1,"A1404","YES","PSME",21.1,4,"LIVE",1,1950,2010,1950,0,55,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",61,2011,4,532,677,145,981,8.30708661417323,0.743221016368925,0.37637855158042,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A140006","A14","Ashland","AW32_009_01",9,1,0,NA,"Conifer","A","density",0.1,"A1406","YES","ABCO",16.7,4,"LIVE",1,1935,2004,1934,0.2,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1105742.25,"Bottom Slope",77,2011,5,532,677,145,981,6.5748031496063,0.511225380971867,0.235772364165817,117,199,152,"Douglas-fir - Dry,Cool,Bottom Slope",-122.7265632,42.1554853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A150011","A15","Ashland","AW20_037_01",37,1,0,110,"Hardwood","A","density",0.1,"A1511","YES","ARME",54.8,2,"LIVE",1,1941,2010,1929,2.4,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1069840.625,"Ridge Top",82,2011,6,564,800,236,991,21.5748031496063,3.42227533293554,2.53875664414111,214,192,111,"Douglas-fir - Dry,Cool,Ridge Top",-122.7219972,42.15413176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A150003","A15","Ashland","AW20_005_01",5,1,0,NA,"Conifer","A","density",0.1,"A1503","YES","PSME",15.1,3,"LIVE",1,1975,2011,1973,0.3,38,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1069840.625,"Ridge Top",38,2011,4,564,800,236,991,5.94488188976378,0.435140161987988,0.192758638722966,214,192,111,"Douglas-fir - Dry,Cool,Ridge Top",-122.7219972,42.15413176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A150006","A15","Ashland","AW20_018_01",18,1,0,NA,"Conifer","A","density",0.1,"A1506","YES","PSME",11.5,4,"LIVE",1,1972,2011,1970,0.3,40,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1069840.625,"Ridge Top",41,2011,4,564,800,236,991,4.52755905511811,0.281437910637844,0.111803561120618,214,192,111,"Douglas-fir - Dry,Cool,Ridge Top",-122.7219972,42.15413176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A150008","A15","Ashland","AW20_022_02",22,1,1,95,"Hardwood","A","density",0.1,"A1508","YES","ARME",39.3,2,"LIVE",1,1923,2011,1915,1.6,78,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1069840.625,"Ridge Top",96,2011,6,564,800,236,991,15.4724409448819,2.01045396893515,1.30570496873485,214,192,111,"Douglas-fir - Dry,Cool,Ridge Top",-122.7219972,42.15413176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A150010","A15","Ashland","AW20_034_02",34,1,1,55,"Hardwood","A","density",0.1,"A1510","YES","ARME",24.1,4,"LIVE",1,1929,2011,1926,0.6,81,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1069840.625,"Ridge Top",85,2011,6,564,800,236,991,9.48818897637795,0.919376336755512,0.491014187784245,214,192,111,"Douglas-fir - Dry,Cool,Ridge Top",-122.7219972,42.15413176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A160002","A16","Ashland","AW70_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A1602","YES","PSME",18.7,4,"LIVE",1,1900,1971,1899,0.1,104,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",874518.625,"Mid Slope",113,2012,4,566,801,235,1047,7.36220472440945,0.612650262412976,0.295626368909407,105,257,200,"Douglas-fir - Dry,Cool,Mid Slope",-122.70454467,42.15349977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A160006","A16","Ashland","AW70_015_01",15,1,0,NA,"Conifer","A","density",0.1,"A1606","YES","PIPO",11,4,"LIVE",1,1952,2004,1949,0.45,53,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",874518.625,"Mid Slope",63,2012,1,566,801,235,1047,4.33070866141732,0.262116493604645,0.102292861214328,105,257,200,"Douglas-fir - Dry,Cool,Mid Slope",-122.70454467,42.15349977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A160003","A16","Ashland","AW70_005_01",5,1,0,NA,"Conifer","A","density",0.1,"A1603","YES","PSME",56.3,2,"LIVE",1,1851,2012,1848,1.2,163,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",874518.625,"Mid Slope",164,2012,4,566,801,235,1047,22.1653543307087,3.57338232699684,2.6796418120863,105,257,200,"Douglas-fir - Dry,Cool,Mid Slope",-122.70454467,42.15349977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A160001","A16","Ashland","AW70_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A1601","YES","PSME",44.3,3,"LIVE",1,1837,2011,1836,0.2,172,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",874518.625,"Mid Slope",176,2012,4,566,801,235,1047,17.4409448818898,2.43507316872929,1.65908030747525,105,257,200,"Douglas-fir - Dry,Cool,Mid Slope",-122.70454467,42.15349977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A160004","A16","Ashland","AW70_012_01",12,1,0,NA,"Conifer","A","density",0.1,"A1604","YES","PSME",78.3,1,"LIVE",1,1808,2011,1807,0.3,193,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",874518.625,"Mid Slope",205,2012,4,566,801,235,1047,30.8267716535433,6.05738074503361,5.18302710653148,105,257,200,"Douglas-fir - Dry,Cool,Mid Slope",-122.70454467,42.15349977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A170006","A17","Ashland","AW22_087_01",87,1,0,NA,"Hardwood","A","density",0.1,"A1706","YES","QUKE",10.5,4,"LIVE",1,1968,2011,1968,0,28,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1405492.5,"Ridge Top",44,2012,3,544,700,156,1103,4.13385826771654,0.243315027210971,0.0932048590816497,437,361,205,"Douglas-fir - Dry,Warm,Ridge Top",-122.72987228,42.15189564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A170001","A17","Ashland","AW22_003_01",3,1,0,NA,"Conifer","A","density",0.1,"A1701","YES","PSME",21.3,2,"LIVE",1,1968,2011,1966,0.6,42,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1405492.5,"Ridge Top",46,2012,4,544,700,156,1103,8.38582677165354,0.754524626285682,0.383547505820895,437,361,205,"Douglas-fir - Dry,Warm,Ridge Top",-122.72987228,42.15189564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A170008","A17","Ashland","AW22_016_01",16,1,0,NA,"Conifer","A","density",0.1,"A1708","YES","PSME",17.5,3,"LIVE",1,1964,2009,1964,0,51,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1405492.5,"Ridge Top",48,2012,4,544,700,156,1103,6.88976377952756,0.550968704572115,0.258902386337916,437,361,205,"Douglas-fir - Dry,Warm,Ridge Top",-122.72987228,42.15189564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A170002","A17","Ashland","AW22_010_01",10,1,0,NA,"Conifer","A","density",0.1,"A1702","YES","PSME",12.9,4,"LIVE",1,1957,2011,1957,0,52,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1405492.5,"Ridge Top",55,2012,4,544,700,156,1103,5.07874015748031,0.338228025179688,0.140682273013853,437,361,205,"Douglas-fir - Dry,Warm,Ridge Top",-122.72987228,42.15189564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A170005","A17","Ashland","AW22_052_01",52,1,0,NA,"Conifer","A","density",0.1,"A1705","YES","PILA",50.6,1,"LIVE",1,1915,1974,1911,0.8,62,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1405492.5,"Ridge Top",101,2012,2,544,700,156,1103,19.9212598425197,3.01236005700127,2.16451694329517,437,361,205,"Douglas-fir - Dry,Warm,Ridge Top",-122.72987228,42.15189564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A180002","A18","Ashland","AW75_032_01",32,1,0,NA,"Conifer","A","density",0.1,"A1802","YES","PSME",56.4,1,"LIVE",1,1947,2012,1943,1.2,68,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",69,2012,4,583,840,257,1212,22.2047244094488,3.58354299765459,2.68916941990353,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A180003","A18","Ashland","AW75_030_01",30,1,0,NA,"Conifer","A","density",0.1,"A1803","YES","PSME",15.6,4,"LIVE",1,1978,2012,1973,1.5,36,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",39,2012,4,583,840,257,1212,6.14173228346457,0.458421956946676,0.205735460372882,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A180001","A18","Ashland","AW75_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A1801","YES","PSME",27.5,3,"LIVE",1,1965,2011,1963,0.6,56,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",49,2012,4,583,840,257,1212,10.8267716535433,1.13552934904981,0.639330382589547,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
"A180005","A18","Ashland","AW75_006_01",6,1,0,NA,"Conifer","A","density",0.1,"A1805","YES","PSME",42.4,2,"LIVE",1,1948,2012,1946,0.6,71,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",66,2012,4,583,840,257,1212,16.6929133858268,2.2701336380349,1.51981829898074,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012
