"rodne_uid","snag_spcd_group","snag_slope","snag_dbh","rodne_pid","site_name","uid","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","metlen_age","harvest_date","pvt","insol","tpi","year_sampled","true_age","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","rodne_age_low_pi","rodne_age_mode","rodne_age_stdev","rodne_age_upp_pi","model_pith","model_age","radius_cm"
"A030077","Pacific madrone","Other","Medium","A03","Ashland","AW27_062_03","A","density","0.1",NA,"NO","ARME",21,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,8.26771653543307,0.737593235249194,0.372819436326599,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0831666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,21.9187577300896,11.4372647926033,32.7384569666958,66.5984223688631,2000,11,10.5
"A030089","Pacific madrone","Other","Small","A03","Ashland","AW27_072_01","A","density","0.1",NA,"NO","ARME",12.8,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,5.03937007874016,0.334042715000915,0.138509606457483,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1974,1985,1974,1985,17.8653501087758,9.24133976749252,38.7175919769995,53.9968892555791,1976,9,6.4
"A030090","Pacific madrone","Other","Medium","A03","Ashland","AW27_073_01","A","density","0.1",NA,"NO","ARME",25,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,9.84251968503937,0.974922441185839,0.528372217016155,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1988,1994,1988,1994,23.5947567618625,12.1179146271999,35.8339455764907,70.7312801521297,1982,12,12.5
"A030092","Pacific madrone","Other","Medium","A03","Ashland","AW27_074_03","A","density","0.1",NA,"NO","ARME",44,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,17.3228346456693,2.40874228016998,1.63668577942924,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1988,1994,1988,1994,29.8675514548745,15.4867916298805,32.999277333791,89.7469791921426,1979,15,22
"A030095","Pacific madrone","Other","Medium","A03","Ashland","AW27_074_06","A","density","0.1",NA,"NO","ARME",25,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,9.84251968503937,0.974922441185839,0.528372217016155,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1988,1994,1988,1994,23.5327847261862,12.1887058614223,37.438269436765,70.9636592121036,1982,12,12.5
"A030096","Pacific madrone","Other","Small","A03","Ashland","AW27_074_07","A","density","0.1",NA,"NO","ARME",8.7,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"6",517,645,128,998,3.4251968503937,0.180093010349801,0.0639879889695244,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,15.2771428728373,7.85958763089709,45.2659076182125,45.8890152311217,2003,8,4.35
"A030099","Douglas-fir (east OR)","Other","Small","A03","Ashland","AW27_077_01","A","density","0.1",NA,"NO","PSME",16,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Bottom Slope",2011,NA,"4",517,645,128,998,6.2992125984252,0.477373191029495,0.216421260089817,328,260,149,"Douglas-fir - Moist,Warm,Bottom Slope",0.031562153163152,0.0841111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-51.8535799269957,-25.9267899634979,-10.760590070778,1958,1985,1958,1985,19.5031278300267,9.97947545407155,32.7669480891333,58.1962531539495,1975,10,8
"A040019","Douglas-fir (east OR)","Ridgetop","Small","A04","Ashland","AW77_010_01","A","density","0.1",NA,"NO","PSME",20,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,7.8740157480315,0.682203662226427,0.338158218890339,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1959,1993,1959,1993,44.4760765303128,21.9552983494145,59.6148727203505,130.23306406549,1971,22,10
"A040029","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_021_01","A","density","0.1",NA,"NO","PSME",26.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,10.4330708661417,1.07018645933011,0.593679023039351,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-62.1347745783129,-31.0673872891564,-12.8941307296188,-41.3997750963695,-20.6998875481847,-8.59122956335187,1981,1991,1981,1991,49.7923853699842,24.5323837234725,55.9018030035372,145.657708453919,1966,25,13.25
"A040030","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_022_01","A","density","0.1",NA,"NO","PSME",30.9,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,12.1653543307087,1.36835763729807,0.807192122446712,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,53.3194915199755,26.38076848651,86.4064638265396,155.07978989774,1982,26,15.45
"A040032","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_024_01","A","density","0.1",NA,"NO","PSME",25.5,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,10.0393700787402,1.00630664871316,0.549718454583607,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,49.499224052429,24.1273552719207,61.8873016090293,143.346211542191,1984,24,12.75
"A040034","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_026_01","A","density","0.1",NA,"NO","PSME",28,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,11.0236220472441,1.1687426792305,0.662790109025065,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,50.6883906256228,25.1760325645504,60.0109261416789,148.807403376452,1983,25,14
"A040071","Douglas-fir (east OR)","Ridgetop","Small","A04","Ashland","AW77_068_01","A","density","0.1",NA,"NO","PSME",15.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,6.10236220472441,0.45372924288435,0.20310628022101,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1981,1998,1981,1998,39.6977843197248,20.0667558204651,104.496641471712,117.473955633957,1978,20,7.75
"A040072","Douglas-fir (east OR)","Ridgetop","Small","A04","Ashland","AW77_069_01","A","density","0.1",NA,"NO","PSME",22,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,8.66141732283465,0.794588623424356,0.40917144485731,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1959,1993,1959,1993,45.8544506354546,22.9454033003231,78.3918669953712,134.754187604251,1970,23,11
"A040073","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_070_01","A","density","0.1",NA,"NO","PSME",26.7,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,10.511811023622,1.0831386959022,0.602674031661835,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,50.0608419116003,24.8520777830864,81.3597876892133,146.442374663329,1983,25,13.35
"A040076","Douglas-fir (east OR)","Ridgetop","Medium","A04","Ashland","AW77_073_01","A","density","0.1",NA,"NO","PSME",30,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Dry","Warm","Ridge Top",2012,NA,"4",559,840,281,954,11.8110236220472,1.30514889783034,0.760855992503263,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-106.747012213497,-53.3735061067486,-22.152006502289,-65.2770132496103,-32.6385066248052,-13.5462041697551,1959,1979,1959,1979,52.3855655255168,26.0037034934059,75.4604053688775,153.395049465273,1953,26,15
"A050010","Douglas-fir (east OR)","Ridgetop","Medium","A05","Ashland","AW31_001_01","A","density","0.1",NA,"NO","PSME",35.3,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",570,781,212,1248,13.8976377952756,1.69318956009791,1.05343893744266,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,38.1498985028862,19.6311573109361,56.1565387293308,114.291649519568,1991,20,17.65
"A050011","Douglas-fir (east OR)","Ridgetop","Small","A05","Ashland","AW31_002_01","A","density","0.1",NA,"NO","PSME",19.3,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",570,781,212,1248,7.59842519685039,0.644403288186643,0.314901387386156,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,30.0746502878586,15.254328715764,27.132064838341,89.5730323922832,1992,15,9.65
"A050015","Pacific madrone","Ridgetop","Small","A05","Ashland","AW31_008_03","A","density","0.1",NA,"NO","ARME",7.6,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",570,781,212,1248,2.99212598425197,0.145066723146496,0.048830046807765,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,19.9101930615983,10.5207004258482,34.0117025464171,60.857557478725,1994,11,3.8
"A050017","Ponderosa pine (OR)","Ridgetop","Large","A05","Ashland","AW31_010_01","A","density","0.1",NA,"NO","PIPO",114.7,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,45.1574803149606,11.1575160964465,11.1220999049025,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1960,1975,1960,1975,77.1838322635616,39.9097062903915,85.6526645093368,232.549261386459,1935,40,57.35
"A050018","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_011_01","A","density","0.1",NA,"NO","PIPO",13.5,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,5.31496062992126,0.363747555160172,0.154073338481911,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,31.5860946085911,16.3591153145924,50.5941195780539,94.8720164887063,1989,16,6.75
"A050019","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_013_01","A","density","0.1",NA,"NO","PIPO",12.7,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,5,0.329876977693224,0.136353847812057,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,31.1600274893042,15.9843686207488,33.0808773871257,92.8244549033604,1989,16,6.35
"A050020","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_014_01","A","density","0.1",NA,"NO","PIPO",8.8,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,3.46456692913386,0.183416469159882,0.0654674311771696,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,26.585278521905,13.7768939467834,37.1406692940182,80.3865902203213,1991,14,4.4
"A050021","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_015_01","A","density","0.1",NA,"NO","PIPO",7.8,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,3.07086614173228,0.151222849665783,0.0514338650932206,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,25.3963700131788,13.0345203800214,38.6191391293552,76.3622878018919,1992,13,3.9
"A050022","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_016_01","A","density","0.1",NA,"NO","PIPO",6.7,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,2.63779527559055,0.118572980805222,0.0379498061149683,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,23.4982768227489,12.193684334627,31.5159741470463,71.0095652179368,1993,12,3.35
"A050023","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_017_01","A","density","0.1",NA,"NO","PIPO",7,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,2.75590551181102,0.127181199719041,0.0414243818140665,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,24.1745997946252,12.4806230075672,37.8673870295745,72.5818873008763,1993,12,3.5
"A050024","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_018_01","A","density","0.1",NA,"NO","PIPO",8.1,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,3.18897637795276,0.160635704981565,0.0554664018534879,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,25.4877514135374,13.2837485082114,35.4113793605166,77.6323830394522,1992,13,4.05
"A050025","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_019_01","A","density","0.1",NA,"NO","PIPO",5.6,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,2.20472440944882,0.0889952641864994,0.0265116043610026,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,21.9805027550923,11.3717035900706,41.3535346384784,65.9597268859221,1994,11,2.8
"A050029","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_024_01","A","density","0.1",NA,"NO","PIPO",9.3,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,3.66141732283465,0.200372801871852,0.0731182608795636,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,27.2921230485788,13.835604699244,29.3110097164229,81.180599066607,1991,14,4.65
"A050030","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_025_01","A","density","0.1",NA,"NO","PIPO",16.4,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,6.45669291338583,0.496610857382383,0.227377586381864,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,34.8404846372291,17.6247880712542,54.6082572496738,102.696069711872,1993,18,8.2
"A050034","Pacific madrone","Ridgetop","Small","A05","Ashland","AW31_026_05","A","density","0.1",NA,"NO","ARME",10.6,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",570,781,212,1248,4.17322834645669,0.247033264668595,0.0949886436862962,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,23.2693849399244,12.0538042695097,36.0988983208504,69.957345439206,1993,12,5.3
"A050035","Pacific madrone","Ridgetop","Small","A05","Ashland","AW31_028_01","A","density","0.1",NA,"NO","ARME",14,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",570,781,212,1248,5.51181102362205,0.385541302725637,0.165697527256266,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,26.0618449586517,13.3980356434084,42.3885910826332,77.955712064644,1992,13,7
"A050039","Pacific madrone","Ridgetop","Small","A05","Ashland","AW31_030_05","A","density","0.1",NA,"NO","ARME",11.8,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",570,781,212,1248,4.64566929133858,0.293276500253789,0.117712875995727,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,24.0480172670334,12.5774619848055,26.5437889855302,72.7891509364894,1992,13,5.9
"A050043","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_034_01","A","density","0.1",NA,"NO","PIPO",6.9,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,2.71653543307087,0.1242866832849,0.0402492820034226,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,23.9817770272621,12.2604994100765,46.868510830922,71.4160399099277,1993,12,3.45
"A050044","Douglas-fir (east OR)","Ridgetop","Small","A05","Ashland","AW31_035_01","A","density","0.1",NA,"NO","PSME",14.3,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",570,781,212,1248,5.62992125984252,0.398844597139188,0.172874935452214,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,26.178843609757,13.4955664519509,36.0367279529348,78.6406775671364,1992,13,7.15
"A050046","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_037_01","A","density","0.1",NA,"NO","PIPO",12.5,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,4.92125984251969,0.321604468383684,0.132093054254039,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,30.7575157348078,15.7965264775662,51.8448958664614,91.9424864215,1989,16,6.25
"A050047","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_038_01","A","density","0.1",NA,"NO","PIPO",11.4,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,4.48818897637795,0.27753247938981,0.109867605317471,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,29.4663396848197,15.4272051809675,56.5782367009568,89.5699583417129,1990,15,5.7
"A050048","Ponderosa pine (OR)","Ridgetop","Small","A05","Ashland","AW31_039_01","A","density","0.1",NA,"NO","PIPO",13.1,"0","CUT STUMP","2",NA,NA,NA,NA,2005,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",570,781,212,1248,5.15748031496063,0.34665712147251,0.145078329859428,154,285,206,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,31.2879670149743,15.9963595898707,38.2052506885188,93.2143800784024,1989,16,6.55
