"site_name","uid","rodne_site_ab","rodne_pid","plot_type","plot_size","rodne_sid","rodne_uid","trid","stid","multistem","rcdm","conifer","corvallis_core","spcd","spcd_mod","diam_cm","capo_num","cond","con_numeric","pith","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","sdi_acre","biostrat","x","y","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith","ci_1911_diam_lower","predicted_1911_diam","ci_1911_diam_upper","diam_in_1911","diam_in_2011","ba_1911_ft2","ba_2011_ft2","include_1911","include_2011","metlen_age"
"Ashland","AW14_015_01","A","A01","density",0.1,NA,"A010056",15,"1",0,NA,"Conifer","NO","PSME",4,45,0,"DOWN DEAD",8,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,1942,64,85,95,1857,14.0485994733062,31.4508685073174,39.490164644714,12.3822316957943,17.7165354330709,0.836229032713624,1.71192598235321,"YES","NO",NA
"Ashland","AW14_016_02","A","A01","density",0.1,NA,"A010057",16,"1",1,75,"Hardwood","NO","ARME",6,27,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.6299212598425,0,0.616293353647157,"NO","YES",NA
"Ashland","AW14_016_03","A","A01","density",0.1,NA,"A010058",16,"2",1,NA,"Hardwood","NO","ARME",6,20,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,7.8740157480315,0,0.338158218736437,"NO","YES",NA
"Ashland","AW14_016_04","A","A01","density",0.1,NA,"A010059",16,"3",1,NA,"Hardwood","NO","ARME",6,19.6,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,7.71653543307087,0,0.324767153274475,"NO","YES",NA
"Ashland","AW14_017_02","A","A01","density",0.1,NA,"A010060",17,"1",1,90,"Hardwood","NO","ARME",6,18.5,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,7.28346456692913,0,0.289336625906364,"NO","YES",NA
"Ashland","AW14_017_03","A","A01","density",0.1,NA,"A010061",17,"2",1,NA,"Hardwood","NO","ARME",6,17.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,7.04724409448819,0,0.270873187163355,"NO","YES",NA
"Ashland","AW14_017_04","A","A01","density",0.1,NA,"A010062",17,"3",1,NA,"Hardwood","NO","ARME",6,10.7,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,4.21259842519685,0,0.0967893361578368,"NO","YES",NA
"Ashland","AW14_018_02","A","A01","density",0.1,NA,"A010063",18,"1",1,70,"Hardwood","NO","ARME",6,22.8,2,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,64,75,1947,0,0,0,0,8.97637795275591,0,0.439470421069874,"NO","YES",NA
"Ashland","AW14_018_03","A","A01","density",0.1,NA,"A010064",18,"2",1,NA,"Hardwood","NO","ARME",6,10.8,2,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,4.25196850393701,0,0.0986069365835452,"NO","YES",NA
"Ashland","AW14_018_04","A","A01","density",0.1,NA,"A010065",18,"3",1,NA,"Hardwood","NO","ARME",6,17.2,2,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,6.77165354330709,0,0.250101818577469,"NO","YES",NA
"Ashland","AW14_019_01","A","A01","density",0.1,NA,"A010066",19,"1",0,27,"Hardwood","NO","ARME",6,12.6,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,4.96062992125984,0,0.134214997016492,"NO","YES",NA
"Ashland","AW14_020_02","A","A01","density",0.1,NA,"A010067",20,"1",1,NA,"Hardwood","NO","ARME",6,26.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.5905511811024,0,0.611736671649684,"NO","YES",NA
"Ashland","AW14_020_03","A","A01","density",0.1,NA,"A010068",20,"2",1,NA,"Hardwood","NO","ARME",6,17,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,6.69291338582677,0,0.244319313037076,"NO","YES",NA
"Ashland","AW14_021_01","A","A01","density",0.1,NA,"A010069",21,"1",0,NA,"Hardwood","NO","ARME",6,21.5,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,64,75,1947,0,0,0,0,8.46456692913386,0,0.390784091527295,"NO","YES",NA
"Ashland","AW14_022_02","A","A01","density",0.1,NA,"A010070",22,"1",1,40,"Hardwood","NO","ARME",6,18.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,7.44094488188976,0,0.301983743287107,"NO","YES",NA
"Ashland","AW14_022_03","A","A01","density",0.1,NA,"A010071",22,"2",1,NA,"Hardwood","NO","ARME",6,14,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,5.51181102362205,0,0.165697527180854,"NO","YES",NA
"Ashland","AW14_023_01","A","A01","density",0.1,NA,"A010072",23,"1",0,23,"Hardwood","NO","ARME",6,13.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,5.47244094488189,0,0.163338873605168,"NO","YES",NA
"Ashland","AW14_024_02","A","A01","density",0.1,NA,"A010073",24,"1",1,170,"Hardwood","NO","ARME",6,26,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.2362204724409,0,0.571487389664579,"NO","YES",NA
"Ashland","AW14_024_03","A","A01","density",0.1,NA,"A010074",24,"2",1,NA,"Hardwood","NO","ARME",6,10.1,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,3.97637795275591,0,0.0862387997332599,"NO","YES",NA
"Ashland","AW14_024_04","A","A01","density",0.1,NA,"A010075",24,"3",1,NA,"Hardwood","NO","ARME",6,17.6,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,6.92913385826772,0,0.261869724589497,"NO","YES",NA
"Ashland","AW14_024_05","A","A01","density",0.1,NA,"A010076",24,"4",1,NA,"Hardwood","NO","ARME",6,20.5,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,8.07086614173228,0,0.35527747855997,"NO","YES",NA
"Ashland","AW14_024_06","A","A01","density",0.1,NA,"A010077",24,"5",1,NA,"Hardwood","NO","ARME",6,15.3,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.02362204724409,0,0.197898643560032,"NO","YES",NA
"Ashland","AW14_024_07","A","A01","density",0.1,NA,"A010078",24,"6",1,NA,"Hardwood","NO","ARME",6,24.4,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,9.60629921259842,0,0.503314692767313,"NO","YES",NA
"Ashland","AW14_024_08","A","A01","density",0.1,NA,"A010079",24,"7",1,NA,"Hardwood","NO","ARME",6,15.7,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.18110236220472,0,0.208381548340861,"NO","YES",NA
"Ashland","AW14_025_01","A","A01","density",0.1,NA,"A010080",25,"1",0,35,"Hardwood","NO","ARME",6,17.6,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,6.92913385826772,0,0.261869724589497,"NO","YES",NA
"Ashland","AW14_026_01","A","A01","density",0.1,NA,"A010081",26,"1",0,30,"Hardwood","NO","ARME",6,15.5,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.10236220472441,0,0.203106280128573,"NO","YES",NA
"Ashland","AW14_027_01","A","A01","density",0.1,NA,"A010082",27,"1",0,40,"Hardwood","NO","ARME",6,16.4,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.45669291338583,0,0.22737758627838,"NO","YES",NA
"Ashland","AW14_028_01","A","A01","density",0.1,NA,"A010083",28,"1",0,28,"Hardwood","NO","ARME",6,23.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,9.40944881889764,0,0.482898390311101,"NO","YES",NA
"Ashland","AW14_029_02","A","A01","density",0.1,NA,"A010084",29,"1",1,75,"Hardwood","NO","ARME",6,22,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,64,75,1947,0,0,0,0,8.66141732283465,0,0.409171444671089,"NO","YES",NA
"Ashland","AW14_029_03","A","A01","density",0.1,NA,"A010085",29,"2",1,NA,"Hardwood","NO","ARME",6,14.5,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,5.70866141732283,0,0.17774441372334,"NO","YES",NA
"Ashland","AW14_029_04","A","A01","density",0.1,NA,"A010086",29,"3",1,NA,"Hardwood","NO","ARME",6,19.8,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,7.79527559055118,0,0.331428870183582,"NO","YES",NA
"Ashland","AW14_029_05","A","A01","density",0.1,NA,"A010087",29,"4",1,NA,"Hardwood","NO","ARME",6,12.1,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,4.76377952755905,0,0.123774362013004,"NO","YES",NA
"Ashland","AW14_030_01","A","A01","density",0.1,NA,"A010088",30,"1",0,45,"Hardwood","NO","ARME",6,11.4,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,76,1962,0,0,0,0,4.48818897637795,0,0.109867605267469,"NO","YES",NA
"Ashland","AW14_031_01","A","A01","density",0.1,NA,"A010089",31,"1",0,NA,"Conifer","NO","PSME",4,30,0,"DOWN DEAD",8,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,1942,36,69,75,1873,7.44895554214302,11.3326441563821,15.7049687457001,4.46167092770949,11.8110236220472,0.108573155536499,0.760855992156984,"YES","NO",NA
"Ashland","AW14_032_01","A","A01","density",0.1,NA,"A010090",32,"1",0,NA,"Conifer","NO","PSME",4,54,0,"DOWN DEAD",8,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,1942,64,87,95,1855,16.5662121196723,25.1935016380056,30.4153882536325,9.91870143228569,21.259842519685,0.536583141976824,2.46517341458863,"YES","NO",NA
"Ashland","AW14_033_01","A","A01","density",0.1,NA,"A010091",33,"1",0,NA,"Conifer","NO","PSME",4,24,0,"DOWN DEAD",8,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,1976,36,68,75,1908,1.91748953974895,4.00443459644467,4.94912246532061,1.57654905371837,9.44881889763779,0.0135563372793976,0.48694783498047,"YES","NO",NA
"Ashland","AW14_035_02","A","A01","density",0.1,NA,"A010092",35,"1",1,120,"Hardwood","NO","ARME",6,26,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.2362204724409,0,0.571487389664579,"NO","YES",NA
"Ashland","AW14_035_03","A","A01","density",0.1,NA,"A010093",35,"2",1,NA,"Hardwood","NO","ARME",6,25.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.1968503937008,0,0.567099786776474,"NO","YES",NA
"Ashland","AW14_035_04","A","A01","density",0.1,NA,"A010094",35,"3",1,NA,"Hardwood","NO","ARME",6,23.9,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,9.40944881889764,0,0.482898390311101,"NO","YES",NA
"Ashland","AW14_035_05","A","A01","density",0.1,NA,"A010095",35,"4",1,NA,"Hardwood","NO","ARME",6,15.2,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,5.98425196850394,0,0.195320187142166,"NO","YES",NA
"Ashland","AW14_035_06","A","A01","density",0.1,NA,"A010096",35,"5",1,NA,"Hardwood","NO","ARME",6,15.3,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.02362204724409,0,0.197898643560032,"NO","YES",NA
"Ashland","AW14_035_07","A","A01","density",0.1,NA,"A010097",35,"6",1,NA,"Hardwood","NO","ARME",6,16.1,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.33858267716535,0,0.21913497969668,"NO","YES",NA
"Ashland","AW14_035_08","A","A01","density",0.1,NA,"A010098",35,"7",1,NA,"Hardwood","NO","ARME",6,16.7,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,6.5748031496063,0,0.235772364058513,"NO","YES",NA
"Ashland","AW14_035_09","A","A01","density",0.1,NA,"A010099",35,"8",1,NA,"Hardwood","NO","ARME",6,26.7,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,10.511811023622,0,0.602674031387547,"NO","YES",NA
"Ashland","AW14_036_01","A","A01","density",0.1,NA,"A010100",36,"1",0,NA,"Conifer","NO","PSME",4,21.1,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,8.30708661417323,0,0.376378551409123,"NO","YES",NA
"Ashland","AW14_037_01","A","A01","density",0.1,NA,"A010101",37,"1",0,NA,"Conifer","NO","PSME",4,40,0,"DOWN DEAD",8,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,1942,64,70,95,1872,10.1257855793697,14.4016915385325,24.0627260888439,5.66995729863483,15.748031496063,0.17534240756321,1.35263287494575,"YES","NO",NA
"Ashland","AW14_038_02","A","A01","density",0.1,NA,"A010102",38,"1",1,190,"Hardwood","NO","ARME",6,23.2,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,68,75,1943,0,0,0,0,9.13385826771654,0,0.45502569913175,"NO","YES",NA
"Ashland","AW14_038_03","A","A01","density",0.1,NA,"A010103",38,"2",1,NA,"Hardwood","NO","ARME",6,22.3,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,64,75,1947,0,0,0,0,8.77952755905512,0,0.420406751488607,"NO","YES",NA
"Ashland","AW14_038_04","A","A01","density",0.1,NA,"A010104",38,"3",1,NA,"Hardwood","NO","ARME",6,22,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,64,75,1947,0,0,0,0,8.66141732283465,0,0.409171444671089,"NO","YES",NA
"Ashland","AW14_038_05","A","A01","density",0.1,NA,"A010105",38,"4",1,NA,"Hardwood","NO","ARME",6,20.1,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,7.91338582677165,0,0.34154825487927,"NO","YES",NA
"Ashland","AW14_038_06","A","A01","density",0.1,NA,"A010106",38,"5",1,NA,"Hardwood","NO","ARME",6,16,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.2992125984252,0,0.21642125999132,"NO","YES",NA
"Ashland","AW14_038_07","A","A01","density",0.1,NA,"A010107",38,"6",1,NA,"Hardwood","NO","ARME",6,21.2,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,8.34645669291339,0,0.379954574572261,"NO","YES",NA
"Ashland","AW14_038_08","A","A01","density",0.1,NA,"A010108",38,"7",1,NA,"Hardwood","NO","ARME",6,13.9,4,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,49,75,1962,0,0,0,0,5.47244094488189,0,0.163338873605168,"NO","YES",NA
"Ashland","AW14_039_02","A","A01","density",0.1,NA,"A010109",39,"1",1,80,"Hardwood","NO","ARME",6,21.4,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,8.4251968503937,0,0.387157344631347,"NO","YES",NA
"Ashland","AW14_039_03","A","A01","density",0.1,NA,"A010110",39,"2",1,NA,"Hardwood","NO","ARME",6,16.1,3,"LIVE",1,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",970818,"Mid Slope",299,"Douglas-fir - Dry,Cool,Mid Slope",-122.7419046,42.17883426,2011,36,48,75,1963,0,0,0,0,6.33858267716535,0,0.21913497969668,"NO","YES",NA
