"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","diam_cm_1850","live_in_1911","age_in_1911","live_in_1850","age_in_1850","ci_diam_lower","predicted_diam","ci_diam_upper"
22,"A02",46,"A020093_new","Ashland","AW15_046_03_new","2_new",1,55,"Hardwood","A","density",0.1,NA,"NO","ARME",15.5864284988686,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,4.05511811023622,0.23594219366381,0.0896880136051902,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,"No",31,44,46,1919,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,12.1156591639871,14.1904907792553,20.1184324978702
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,0.0808531095668896,1.28814042628414,8.67627797869221
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,0.0808531095668896,2.56862589582209,8.67627797869221
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,41,54,106,1858,NA,NA,"Yes",53,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,41,54,106,1858,NA,NA,"Yes",53,"No",0,12.1156591639871,14.1904907792553,20.1184324978702
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,41,54,106,1858,NA,NA,"Yes",53,"No",0,0.0808531095668896,1.28814042628414,8.67627797869221
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,41,54,106,1858,NA,NA,"Yes",53,"No",0,0.0808531095668896,2.56862589582209,8.67627797869221
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",31,36,46,1930,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",31,36,46,1930,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",31,36,46,1930,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",31,36,46,1930,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",41,54,106,1912,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",41,54,106,1912,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",41,54,106,1912,NA,NA,"No",0,"No",0,0,0,0
23,"A02",47,"A020095_new","Ashland","AW15_047_02_new","1_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",35.5289677103979,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966,"No",41,54,106,1912,NA,NA,"No",0,"No",0,0,0,0
24,"A02",47,"A020095_new_new","Ashland","AW15_047_02_new_new","1_new_new",1,150,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,9.52755905511811,0.92548767389328,0.495097448277345,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
25,"A02",47,"A020096_new","Ashland","AW15_047_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,4.7244094488189,0.301270110735157,0.121736958800522,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
26,"A02",47,"A020097_new","Ashland","AW15_047_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,10.7874015748031,1.12892984366285,0.634689161035277,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
27,"A02",47,"A020098_new","Ashland","AW15_047_05_new","4_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,10.5511811023622,1.08963670398443,0.607196897839493,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
28,"A02",47,"A020099_new","Ashland","AW15_047_06_new","5_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,8.74015748031496,0.806177758913646,0.416644741494787,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
29,"A02",47,"A020100_new","Ashland","AW15_047_07_new","6_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",25.0839755157235,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,7.48031496062992,0.628451569140058,0.305187792548531,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,31,36,46,1876,NA,NA,"Yes",35,"No",0,5.01878933728249,6.71201449596697,15.7049687457001
30,"A02",49,"A020108_new","Ashland","AW15_049_07_new","6_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",40.2079473523629,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1307130.625,"Mid Slope",NA,2011,6,565,761,197,1290,4.68503937007874,0.297263229453207,0.119716463442652,368,319,177,"White fir - Intermediate,Warm,Mid Slope",-122.73659309,42.17301727,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1966,"No",41,86,106,1880,NA,NA,"Yes",31,"No",0,10.8934135169514,14.9716824822574,16.1409813874788
31,"A03",20,"A030009_new","Ashland","AW27_020_02_new","1_new",1,40,"Hardwood","A","density",0.1,"A0309","YES","ARME",11.9656284884429,4,"LIVE",1,NA,NA,NA,NA,22,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,4.17322834645669,0.247033264668595,0.0949886436862962,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,"No",21,27,33,1940,NA,NA,"No",0,"No",0,0,0,0
32,"A03",45,"A030054_new","Ashland","AW27_045_02_new","1_new",1,45,"Hardwood","A","density",0.1,NA,"NO","ARME",11.954873620247,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,6.14173228346457,0.458421956946676,0.205735460372882,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,21,27,33,1943,NA,NA,"No",0,"No",0,0,0,0
33,"A03",45,"A030055_new","Ashland","AW27_045_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",11.954873620247,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,4.48818897637795,0.27753247938981,0.109867605317471,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,21,27,33,1943,NA,NA,"No",0,"No",0,0,0,0
34,"A03",45,"A030056_new","Ashland","AW27_045_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",11.954873620247,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,3.93700787401575,0.225043282266502,0.0845395547225848,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1988,1994,1988,1994,1970,NA,21,27,33,1943,NA,NA,"No",0,"No",0,0,0,0
35,"A03",50,"A030061_new","Ashland","AW27_050_02_new","1_new",1,40,"Hardwood","A","density",0.1,NA,"NO","ARME",14.1383347739359,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,5.19685039370079,0.350900787877182,0.147301720148632,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,NA,26,31,33,1949,NA,NA,"No",0,"No",0,0,0,0
36,"A03",50,"A030062_new","Ashland","AW27_050_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",14.1383347739359,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,5.15748031496063,0.34665712147251,0.145078329859428,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,NA,26,31,33,1949,NA,NA,"No",0,"No",0,0,0,0
37,"A03",54,"A030067_new","Ashland","AW27_054_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",11.2402462130433,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,8.07086614173228,0.709695793509139,0.355277478721663,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1988,1994,1988,1994,1960,"No",21,27,33,1933,NA,NA,"No",0,"No",0,0,0,0
38,"A03",62,"A030076_new","Ashland","AW27_062_02_new","1_new",1,100,"Hardwood","A","density",0.1,NA,"NO","ARME",20.2699095181992,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,8.89763779527559,0.829544247504451,0.431794229701074,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,NA,27,34,35,1943,NA,NA,"No",0,"No",0,0,0,0
39,"A03",62,"A030077_new","Ashland","AW27_062_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.2699095181992,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,8.26771653543307,0.737593235249194,0.372819436326599,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1977,NA,27,34,35,1943,NA,NA,"No",0,"No",0,0,0,0
40,"A03",62,"A030078_new","Ashland","AW27_062_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.2699095181992,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,10.2755905511811,1.04445772207784,0.57589190072572,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,NA,27,34,35,1943,NA,NA,"No",0,"No",0,0,0,0
41,"A03",62,"A030079_new","Ashland","AW27_062_05_new","4_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.2699095181992,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1377170.5,"Bottom Slope",NA,2011,6,517,645,128,998,7.16535433070866,0.586651619863571,0.28002882106309,328,260,149,"Douglas-fir - Dry,Warm,Bottom Slope",-122.72518208,42.16986597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,NA,27,34,35,1943,NA,NA,"No",0,"No",0,0,0,0
42,"A05",8,"A050015_new","Ashland","AW31_008_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",10.9835621657599,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1433473.375,"Ridge Top",NA,2011,6,570,781,212,1248,2.99212598425197,0.145066723146496,0.048830046807765,154,285,206,"Ponderosa pine - Dry,Warm,Ridge Top",-122.73195903,42.16751545,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005,1956,"No",36,49,76,1907,NA,NA,"Yes",4,"No",0,3.22875608676405,4.8483693228387,5.48651685393258
43,"A05",41,"A050050_new","Ashland","AW31_041_02_new","1_new",1,80,"Hardwood","A","density",0.1,NA,"NO","ARME",15.7430009523412,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1433473.375,"Ridge Top",NA,2011,6,570,781,212,1248,10.8267716535433,1.13552934904981,0.639330382589547,154,285,206,"Ponderosa pine - Dry,Warm,Ridge Top",-122.73195903,42.16751545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,NA,36,48,75,1894,NA,NA,"Yes",17,"No",0,2.66581464222134,12.4355792029445,17.6
